"No.","Time","Source","src.port","Destination","dst.port","Protocol","Length","Info"
"137","2.654252000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=10098 Ack=5858 Win=64240 Len=0"
"138","2.655453000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"139","2.655647000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"140","2.655653000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"141","2.655737000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=5858 Ack=14478 Win=64240 Len=0"
"146","2.750051000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"147","2.750065000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"148","2.750070000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"149","2.750179000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=5858 Ack=18858 Win=64240 Len=0"
"150","2.751709000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"151","2.751722000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"152","2.751727000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"153","2.751765000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=5858 Ack=23238 Win=64240 Len=0"
"154","2.752295000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"155","2.752305000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"156","2.752554000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=5858 Ack=26158 Win=64240 Len=0"
"157","2.753365000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"158","2.753572000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"159","2.753655000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"160","2.753660000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"161","2.753697000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=5858 Ack=29078 Win=64240 Len=0"
"162","2.753740000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=5858 Ack=31998 Win=64240 Len=0"
"163","2.754329000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"164","2.754351000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=31998 Ack=6401 Win=64240 Len=0"
"169","2.848077000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"170","2.848093000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"171","2.848124000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"172","2.848207000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=6401 Ack=34918 Win=64240 Len=0"
"173","2.849779000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"174","2.849791000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"175","2.849889000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"176","2.849899000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"177","2.849908000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"178","2.849918000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"179","2.850002000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=6401 Ack=45138 Win=64240 Len=0"
"180","2.850378000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"181","2.850397000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"182","2.850402000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"183","2.850494000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=6401 Ack=49518 Win=64240 Len=0"
"184","2.851828000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"185","2.851992000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","377","Application Data"
"186","2.852049000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=6401 Ack=51301 Win=64240 Len=0"
"187","2.853998000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"188","2.854042000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=51301 Ack=6944 Win=64240 Len=0"
"189","2.858789000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"190","2.858825000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=51301 Ack=7487 Win=64240 Len=0"
"195","2.908114000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"196","2.908150000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=51301 Ack=8030 Win=64240 Len=0"
"197","2.950083000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","597","Application Data"
"198","2.961892000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=8030 Ack=51844 Win=63697 Len=0"
"203","3.048449000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","597","Application Data"
"204","3.049437000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"205","3.049537000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=8030 Ack=53847 Win=64240 Len=0"
"206","3.049551000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"207","3.068981000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=8030 Ack=55307 Win=64240 Len=0"
"212","3.147228000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","247","Application Data"
"213","3.151520000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"214","3.151579000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=55500 Ack=8573 Win=64240 Len=0"
"219","3.257793000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","597","Application Data"
"220","3.263547000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","1111","Application Data"
"221","3.263606000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=56043 Ack=9630 Win=64240 Len=0"
"222","3.264485000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"223","3.264939000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"224","3.264948000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"225","3.265544000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=9630 Ack=60423 Win=64240 Len=0"
"230","3.361699000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","930","Application Data"
"231","3.372301000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=9630 Ack=61299 Win=63364 Len=0"
"240","3.516680000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","597","Application Data"
"241","3.527273000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=9630 Ack=61842 Win=62821 Len=0"
"246","3.664807000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","597","Application Data"
"247","3.675984000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=9630 Ack=62385 Win=64240 Len=0"
"353","6.266873000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","1111","Application Data"
"354","6.266941000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=62385 Ack=10687 Win=64240 Len=0"
"355","6.267018000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","1111","Application Data"
"356","6.267037000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=62385 Ack=11744 Win=64240 Len=0"
"365","6.493119000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","597","Application Data"
"366","6.503778000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=11744 Ack=62928 Win=63697 Len=0"
"400","7.266680000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"401","7.266756000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=62928 Ack=12287 Win=64240 Len=0"
"443","8.267895000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","1111","Application Data"
"444","8.267949000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=62928 Ack=13344 Win=64240 Len=0"
"445","8.269409000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","1111","Application Data"
"446","8.269444000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=62928 Ack=14401 Win=64240 Len=0"
"459","8.604192000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","597","Application Data"
"460","8.614243000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=14401 Ack=63471 Win=63154 Len=0"
"469","8.752557000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","597","Application Data"
"470","8.762545000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=14401 Ack=64014 Win=64240 Len=0"
